ano_campeonato,data,rodada,estadio,publico,publico_max,time_mandante,time_visitante,colocacao_mandante,colocacao_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,idade_media_titular_mandante,idade_media_titular_visitante
2020,2020-08-14,2,Estádio Beira-Rio,0,56000,Internacional,Santos FC,6,8,23550000,21650000,29.2,28.3
2020,2020-08-20,4,Estádio Beira-Rio,0,56000,Internacional,Atlético-GO,5,7,14700000,6550000,26.4,27.5
2020,2020-08-23,5,Estádio Beira-Rio,0,56000,Internacional,Atlético-MG,3,4,22400000,19400000,28.2,27.9
2020,2020-09-11,9,Estádio Beira-Rio,0,56000,Internacional,Ceará SC,1,12,24900000,6700000,26.1,28.2
2020,2020-10-18,17,Estádio Beira-Rio,0,56000,Internacional,Vasco da Gama,2,12,25400000,23150000,29.6,27
2020,2020-11-08,20,Estádio Beira-Rio,0,56000,Internacional,Coritiba FC,2,18,27000000,8050000,27.2,28.9
2020,2020-11-22,22,Estádio Beira-Rio,0,56000,Internacional,Fluminense,3,8,20980000,18300000,27.3,28.5
2020,2020-12-20,26,Estádio Beira-Rio,0,56000,Internacional,Palmeiras,5,4,25700000,40300000,27.4,27.3
2020,2021-01-10,29,Estádio Beira-Rio,0,56000,Internacional,Goiás EC,4,18,23700000,6850000,27.5,27.7
2020,2021-01-24,32,Estádio Beira-Rio,0,56000,Internacional,Grêmio,1,6,25700000,59000000,26.1,29.5
2020,2021-02-26,38,Estádio Beira-Rio,0,56000,Internacional,Corinthians,2,10,34200000,24400000,25.5,29.2
2020,2020-08-12,2,Estádio Nabi Abi Chedid,0,13212,RB Bragantino,Botafogo,11,15,11430000,10430000,25.5,25
2020,2020-09-06,8,Estádio Nabi Abi Chedid,0,13212,RB Bragantino,Palmeiras,18,8,9350000,32750000,26.8,26.7
2020,2020-10-04,13,Estádio Nabi Abi Chedid,0,13212,RB Bragantino,Corinthians,18,15,16780000,33900000,27.5,28.8
2020,2020-10-19,17,Estádio Nabi Abi Chedid,0,13212,RB Bragantino,Sport Recife,19,11,15580000,8600000,26.1,27.7
2020,2020-10-24,18,Estádio Nabi Abi Chedid,0,13212,RB Bragantino,Goiás EC,19,20,16100000,7830000,27.4,28.4
2020,2020-11-08,20,Estádio Nabi Abi Chedid,0,13212,RB Bragantino,Santos FC,19,6,22780000,36100000,25.3,24.9
2020,2020-11-20,22,Estádio Nabi Abi Chedid,0,13212,RB Bragantino,EC Bahia,17,9,24050000,11680000,25.5,29.8
2020,2021-01-11,29,Estádio Nabi Abi Chedid,0,13212,RB Bragantino,Atlético-MG,13,2,14500000,30300000,25.4,27.4
2020,2021-01-21,31,Estádio Nabi Abi Chedid,0,13212,RB Bragantino,Vasco da Gama,12,14,22450000,20350000,25.9,27.9
2020,2021-02-03,34,Estádio Nabi Abi Chedid,0,13212,RB Bragantino,Atlético-GO,13,12,21750000,9350000,26.6,25.8
2020,2021-02-26,38,Estádio Nabi Abi Chedid,0,13212,RB Bragantino,Grêmio,11,6,27100000,11100000,27.3,27.1
2020,2020-08-14,2,Estádio São Januário,0,24584,Vasco da Gama,Sport Recife,10,3,18030000,7000000,27,27.2
2020,2020-08-16,3,Estádio São Januário,0,24584,Vasco da Gama,São Paulo,7,1,16430000,27300000,26.4,28.5
2020,2020-08-23,5,Estádio São Januário,0,24584,Vasco da Gama,Grêmio,1,9,18330000,48100000,26.8,27.4
2020,2020-09-06,8,Estádio São Januário,0,24584,Vasco da Gama,Athletico-PR,4,9,16130000,9330000,26.1,25.3
2020,2020-09-11,9,Estádio São Januário,0,24584,Vasco da Gama,Atlético-GO,4,18,20250000,8550000,26.9,24.9
2020,2020-09-27,12,Estádio São Januário,0,24584,Vasco da Gama,RB Bragantino,6,18,20000000,16680000,25.5,27.3
2020,2020-10-10,15,Estádio São Januário,0,24584,Vasco da Gama,Flamengo,11,2,22150000,52200000,26.4,26.6
2020,2020-11-19,16,Estádio São Januário,0,24584,Vasco da Gama,Fortaleza,11,8,22200000,7300000,27.8,30
2020,2020-11-08,20,Estádio São Januário,0,24584,Vasco da Gama,Palmeiras,15,8,25050000,62950000,27.6,27.1
2020,2020-12-20,26,Estádio São Januário,0,24584,Vasco da Gama,Santos FC,17,8,11400000,22550000,28,24.1
2020,2021-01-10,29,Estádio São Januário,0,24584,Vasco da Gama,Botafogo,16,19,22100000,7500000,27.3,24.8
2020,2021-01-24,32,Estádio São Januário,0,24584,Vasco da Gama,Atlético-MG,16,3,25150000,30100000,28.3,26.9
2020,2021-01-31,33,Estádio São Januário,0,24584,Vasco da Gama,EC Bahia,14,16,25150000,9050000,28.3,27.7
2020,2020-09-04,7,Arena do Grêmio,0,60540,Grêmio,Sport Recife,7,19,38500000,6130000,30.9,27.5
2020,2020-09-13,10,Arena do Grêmio,0,60540,Grêmio,Fortaleza,8,10,19300000,7300000,30.8,30.2
2020,2020-10-15,16,Arena do Grêmio,0,60540,Grêmio,Botafogo,10,15,45400000,8900000,30.3,25.4
2020,2020-11-14,21,Arena do Grêmio,0,60540,Grêmio,Ceará SC,5,12,49800000,7100000,27.7,30
2020,2021-01-20,31,Arena do Grêmio,0,60540,Grêmio,Atlético-MG,6,2,37850000,30300000,28.7,27.7
2020,2021-02-03,34,Arena do Grêmio,0,60540,Grêmio,Santos FC,7,8,57100000,24250000,28.5,25.2
2020,2020-10-01,1,Estádio Olímpico Nilton Santos,0,46931,Botafogo,EC Bahia,15,4,8900000,13030000,26.6,29.1
2020,2020-09-14,10,Estádio Olímpico Nilton Santos,0,46931,Botafogo,Vasco da Gama,17,6,9000000,22750000,26.5,27.7
2020,2020-10-04,13,Estádio Olímpico Nilton Santos,0,46931,Botafogo,Fluminense,19,7,9700000,11600000,26.6,29.7
2020,2020-10-31,19,Estádio Olímpico Nilton Santos,0,46931,Botafogo,Ceará SC,18,10,7580000,6900000,25.8,29.5
2020,2020-11-17,21,Estádio Olímpico Nilton Santos,0,46931,Botafogo,RB Bragantino,19,18,8450000,15230000,27,25.7
2020,2020-12-27,27,Estádio Olímpico Nilton Santos,0,46931,Botafogo,Corinthians,18,9,8180000,28800000,27.1,30.2
2020,2021-01-06,28,Estádio Olímpico Nilton Santos,0,46931,Botafogo,Athletico-PR,19,11,9150000,21500000,28,26.9
2020,2021-02-05,34,Estádio Olímpico Nilton Santos,0,46931,Botafogo,Sport Recife,20,16,5880000,7950000,22.3,27.1
2020,2020-09-11,9,Arena Fonte Nova,0,55000,EC Bahia,Grêmio,7,10,10350000,36600000,27.8,29.4
2020,2020-09-13,10,Estádio Governador Roberto Santos,0,30000,EC Bahia,Atlético-GO,9,16,13150000,8250000,28.8,24.9
2020,2020-10-04,13,Estádio Governador Roberto Santos,0,31000,EC Bahia,Sport Recife,16,9,11980000,8400000,29.3,29.1
2020,2020-10-20,17,Estádio Governador Roberto Santos,0,30000,EC Bahia,Atlético-MG,17,1,8530000,31100000,27.7,26.9
2020,2020-12-27,27,Arena Fonte Nova,0,55000,EC Bahia,Internacional,17,4,8500000,23800000,27.7,27.7
2020,2021-02-04,34,Arena Fonte Nova,0,55000,EC Bahia,Fluminense,15,5,8000000,12600000,27.7,27.7
2020,2021-02-06,35,Arena Fonte Nova,0,55000,EC Bahia,Goiás EC,17,18,6750000,4830000,29.2,25
2020,2020-08-09,1,Estádio Jornalista Mário Filho,0,78838,Flamengo,Atlético-MG,16,7,76200000,20500000,29,24.5
2020,2020-08-20,4,Estádio Jornalista Mário Filho,0,78838,Flamengo,Grêmio,12,8,73900000,49650000,27.9,29.6
2020,2020-09-05,8,Estádio Jornalista Mário Filho,0,78838,Flamengo,Fortaleza,6,13,62700000,6430000,27.3,30.1
2020,2020-10-13,11,Estádio Jornalista Mário Filho,0,78838,Flamengo,Goiás EC,6,19,49200000,10050000,25.2,27.5
2020,2021-01-10,29,Estádio Jornalista Mário Filho,0,78838,Flamengo,Ceará SC,3,11,69050000,7000000,28.7,28.7
2020,2021-02-14,36,Estádio Jornalista Mário Filho,0,78838,Flamengo,Corinthians,2,9,81250000,22400000,29,27.6
2020,2021-02-21,37,Estádio Jornalista Mário Filho,0,78838,Flamengo,Internacional,2,1,79050000,29500000,29,25.4
2020,2020-09-06,8,Estádio Governador Plácido Castelo,0,60326,Ceará SC,Santos FC,10,14,6150000,19150000,29.6,25.8
2020,2020-09-27,12,Estádio Governador Plácido Castelo,0,60326,Ceará SC,Goiás EC,13,20,7550000,10050000,31.2,28.2
2020,2020-10-12,15,Estádio Governador Plácido Castelo,0,60326,Ceará SC,Corinthians,14,15,7100000,37600000,30.3,26.1
2020,2020-11-25,16,Estádio Governador Plácido Castelo,0,60326,Ceará SC,São Paulo,13,3,7350000,30700000,28.2,27.4
2020,2020-10-25,18,Estádio Governador Plácido Castelo,0,60326,Ceará SC,Coritiba FC,12,18,NA,NA,NA,NA
2020,2020-11-22,22,Estádio Governador Plácido Castelo,0,60326,Ceará SC,Atlético-MG,13,2,7400000,37550000,29.5,25
2020,2021-01-24,32,Estádio Governador Plácido Castelo,0,60326,Ceará SC,Palmeiras,10,5,7350000,52500000,28.4,26.3
2020,2021-02-15,36,Estádio Governador Plácido Castelo,0,60326,Ceará SC,Fluminense,12,5,7050000,13650000,28.7,26.1
2020,2020-10-08,14,Estádio Governador Plácido Castelo,0,60326,Fortaleza,Atlético-MG,11,1,7500000,23600000,29.5,29.2
2020,2020-11-14,21,Estádio Governador Plácido Castelo,0,60326,Fortaleza,São Paulo,11,1,7600000,24600000,29.6,25.8
2020,2020-11-26,23,Estádio Governador Plácido Castelo,0,60326,Fortaleza,Goiás EC,11,20,8000000,6680000,30.2,26.3
2020,2021-02-04,34,Estádio Governador Plácido Castelo,0,60326,Fortaleza,Coritiba FC,17,19,7480000,7700000,29.8,30.5
2020,2021-02-21,37,Estádio Governador Plácido Castelo,0,60326,Fortaleza,EC Bahia,15,16,7680000,8150000,29.3,29.3
2020,2020-12-03,1,Estádio Serra Dourada,0,12500,Goiás EC,São Paulo,20,1,6580000,28100000,26.1,27.9
2020,2020-08-20,4,Estádio Serra Dourada,0,50049,Goiás EC,Fortaleza,19,18,8980000,7630000,27,29.5
2020,2020-09-03,7,Estádio Serra Dourada,0,50049,Goiás EC,Corinthians,20,15,8900000,27880000,27,28.9
2020,2020-10-04,13,Estádio Serra Dourada,0,50049,Goiás EC,Santos FC,20,10,10050000,21600000,28.1,25.9
2020,2020-10-08,14,Estádio Serra Dourada,0,50049,Goiás EC,Fluminense,20,9,6700000,11350000,26.2,29.6
2020,2020-11-02,19,Estádio Serra Dourada,0,50049,Goiás EC,Vasco da Gama,20,15,8050000,19300000,26.8,25.6
2020,2020-11-14,21,Estádio Serra Dourada,0,12500,Goiás EC,Athletico-PR,20,15,7800000,22300000,28.3,25.9
2020,2021-01-19,30,Estádio Serra Dourada,0,12500,Goiás EC,Flamengo,18,4,6850000,65050000,27.7,29.3
2020,2021-01-27,1,Allianz Parque,0,43600,Palmeiras,Vasco da Gama,9,10,15300000,25150000,27.1,27.4
2020,2020-08-16,3,Allianz Parque,0,43600,Palmeiras,Goiás EC,10,19,29950000,7480000,28.2,26.1
2020,2020-09-14,10,Allianz Parque,0,43600,Palmeiras,Sport Recife,4,13,41600000,7450000,27.9,28
2020,2020-10-04,13,Allianz Parque,0,43600,Palmeiras,Ceará SC,5,13,36950000,5650000,28.2,29.8
2020,2021-02-22,37,Allianz Parque,0,43600,Palmeiras,Atlético-GO,6,13,40850000,7650000,28.8,25.4
2020,2020-08-30,6,Estádio Urbano Caldeira,0,20120,Santos FC,Flamengo,7,16,21550000,70500000,27.3,27.6
2020,2020-09-03,7,Estádio Urbano Caldeira,0,20120,Santos FC,Vasco da Gama,12,3,22500000,11730000,27.4,26.4
2020,2020-09-10,9,Estádio Urbano Caldeira,0,20120,Santos FC,Atlético-MG,8,3,21700000,29500000,26,26.1
2020,2020-11-01,19,Estádio Urbano Caldeira,0,20120,Santos FC,EC Bahia,6,11,36600000,9300000,25.6,27.8
2020,2020-12-27,27,Estádio Urbano Caldeira,0,20120,Santos FC,Ceará SC,8,10,32650000,7850000,24.9,29.4
2020,2021-01-17,30,Estádio Urbano Caldeira,0,20120,Santos FC,Botafogo,8,19,31600000,8250000,25.7,24.7
2020,2021-02-21,37,Estádio Urbano Caldeira,0,20120,Santos FC,Fluminense,8,5,18300000,13900000,25.4,27.8
2020,2020-08-13,2,Estádio Jornalista Mário Filho,0,82238,Fluminense,Palmeiras,17,9,12300000,30750000,28.8,28.3
2020,2020-08-16,3,Estádio Jornalista Mário Filho,0,82238,Fluminense,Internacional,15,3,20780000,22000000,27.3,29.3
2020,2020-10-18,17,Estádio Jornalista Mário Filho,0,82238,Fluminense,Ceará SC,5,13,12650000,6100000,29.5,29.4
2020,2020-10-25,18,Estádio Jornalista Mário Filho,0,82238,Fluminense,Santos FC,6,5,12050000,23900000,29.3,26.1
2020,2020-11-09,20,Estádio Jornalista Mário Filho,0,82238,Fluminense,Grêmio,5,7,12200000,49450000,28.3,26.4
2020,2020-12-05,24,Estádio Jornalista Mário Filho,0,82238,Fluminense,Athletico-PR,8,12,17550000,21000000,27.9,26.6
2020,2020-12-27,27,Estádio Jornalista Mário Filho,0,82238,Fluminense,São Paulo,7,1,20350000,30100000,26.8,26.8
2020,2020-08-21,4,Estádio Cícero Pompeu de Toledo,0,67428,São Paulo,EC Bahia,4,2,28200000,11980000,27.8,28.1
2020,2020-08-30,6,Estádio Cícero Pompeu de Toledo,0,67428,São Paulo,Corinthians,3,11,17400000,29050000,25.8,28.4
2020,2020-09-06,8,Estádio Cícero Pompeu de Toledo,0,67428,São Paulo,Fluminense,2,5,16000000,16230000,26.4,26.4
2020,2020-11-07,20,Estádio Cícero Pompeu de Toledo,0,67428,São Paulo,Goiás EC,1,20,28200000,7250000,26.1,27.6
2020,2020-11-22,22,Estádio Cícero Pompeu de Toledo,0,67428,São Paulo,Vasco da Gama,1,15,28300000,12780000,27.5,25.5
2020,2020-08-20,4,Neo Química Arena,0,49205,Corinthians,Coritiba FC,15,20,29950000,8250000,29,28.2
2020,2020-09-06,8,Neo Química Arena,0,49205,Corinthians,Botafogo,12,17,24580000,7750000,28.5,27.8
2020,2020-09-11,9,Neo Química Arena,0,49205,Corinthians,Palmeiras,14,6,29700000,48600000,28.7,26.5
2020,2020-09-17,11,Neo Química Arena,0,49205,Corinthians,EC Bahia,16,14,25500000,11350000,26.5,29.2
2020,2020-10-08,14,Neo Química Arena,0,49205,Corinthians,Santos FC,15,7,32800000,24200000,27.6,26.1
2020,2020-10-18,17,Neo Química Arena,0,49205,Corinthians,Flamengo,15,3,25600000,51250000,28.2,26.9
2020,2020-12-21,26,Neo Química Arena,0,49205,Corinthians,Goiás EC,9,19,28500000,5430000,29.6,25.7
2020,2021-02-04,34,Neo Química Arena,0,49205,Corinthians,Ceará SC,11,10,29100000,6750000,28.3,27.7
2020,2020-08-16,3,Estádio Major Antônio Couto Pereira,0,37182,Coritiba FC,Flamengo,17,20,6630000,71500000,27.9,27.3
2020,2020-09-07,8,Estádio Major Antônio Couto Pereira,0,37182,Coritiba FC,Atlético-MG,16,3,NA,NA,NA,NA
2020,2020-11-14,21,Estádio Major Antônio Couto Pereira,0,37182,Coritiba FC,EC Bahia,17,9,9150000,8050000,27.5,28.6
2020,2020-11-26,23,Estádio Major Antônio Couto Pereira,0,37182,Coritiba FC,Corinthians,18,15,8650000,33000000,29.2,27.9
2020,2021-01-31,33,Estádio Major Antônio Couto Pereira,0,37182,Coritiba FC,Grêmio,19,6,6480000,23250000,25.9,27.2
2020,2020-08-12,2,Arena da Baixada,0,42372,Athletico-PR,Goiás EC,2,20,14230000,7400000,26.9,25.7
2020,2020-08-22,5,Arena da Baixada,0,42372,Athletico-PR,Fluminense,7,14,14150000,15900000,26.5,26.5
2020,2020-09-03,7,Arena da Baixada,0,42372,Athletico-PR,RB Bragantino,8,17,13580000,15750000,24.2,24.6
2020,2020-11-07,20,Arena da Baixada,0,42372,Athletico-PR,Fortaleza,17,9,18800000,8200000,26.8,29.9
2020,2020-12-12,25,Arena da Baixada,0,42372,Athletico-PR,Atlético-MG,12,3,21300000,43600000,25,26.4
2020,2021-01-24,32,Arena da Baixada,0,42372,Athletico-PR,Flamengo,12,2,20600000,72850000,27.1,28.7
2020,2020-09-07,8,Estádio Antonio Accioly,0,13000,Atlético-GO,Grêmio,19,11,7100000,37100000,24.9,29.8
2020,2020-09-27,12,Estádio Antonio Accioly,0,13000,Atlético-GO,Botafogo,15,19,9600000,8200000,26.3,25.5
2020,2020-10-11,15,Estádio Antonio Accioly,0,13000,Atlético-GO,RB Bragantino,16,19,8800000,7350000,25.2,28.5
2020,2020-10-25,18,Estádio Antonio Accioly,0,13000,Atlético-GO,Palmeiras,10,9,7900000,44750000,24.6,26.8
2020,2020-12-07,24,Estádio Antonio Accioly,0,13000,Atlético-GO,Goiás EC,14,20,7800000,6330000,24.9,27.1
2020,2021-01-31,33,Estádio Antonio Accioly,0,13000,Atlético-GO,São Paulo,13,3,9200000,28100000,25.6,28
2020,2020-10-05,13,Estádio Raimundo Sampaio,0,23018,Atlético-MG,Vasco da Gama,1,6,31100000,23000000,26.9,26
2020,2020-10-15,16,Estádio Governador Magalhães Pinto,0,57000,Atlético-MG,Fluminense,1,5,28600000,12750000,26.2,26.9
2020,2020-12-06,24,Estádio Governador Magalhães Pinto,0,57000,Atlético-MG,Internacional,2,5,31100000,25250000,27.8,28.4
2020,2020-08-09,1,Estádio Adelmar da Costa Carvalho,0,35000,Sport Recife,Ceará SC,3,14,7000000,6180000,27.2,29.8
2020,2020-08-24,5,Estádio Adelmar da Costa Carvalho,0,35000,Sport Recife,São Paulo,16,5,6930000,19800000,27.9,27.1
2020,2020-11-14,21,Estádio Adelmar da Costa Carvalho,0,35000,Sport Recife,Vasco da Gama,10,16,9000000,24000000,29.6,27.6
2020,2021-01-09,29,Estádio Adelmar da Costa Carvalho,0,35000,Sport Recife,Palmeiras,14,5,7800000,45050000,28.5,26.6
2020,2021-02-21,37,Estádio Adelmar da Costa Carvalho,0,35000,Sport Recife,Atlético-MG,14,4,6930000,34150000,27.4,27
2020,2020-09-06,8,Estádio Beira-Rio,0,56000,Internacional,EC Bahia,1,7,19830000,11000000,29,28.1
2020,2020-09-27,12,Estádio Beira-Rio,0,56000,Internacional,São Paulo,3,2,25550000,33200000,28,26.8
2020,2020-10-12,15,Estádio Beira-Rio,0,56000,Internacional,Athletico-PR,4,12,26000000,20000000,27.1,25.9
2020,2020-10-25,18,Estádio Beira-Rio,0,56000,Internacional,Flamengo,1,2,25200000,51050000,28.9,26.7
2020,2020-12-12,25,Estádio Beira-Rio,0,56000,Internacional,Botafogo,7,19,25000000,7130000,29.2,26.3
2020,2021-01-18,30,Estádio Beira-Rio,0,56000,Internacional,Fortaleza,3,16,23700000,7700000,26.2,31.2
2020,2021-01-31,33,Estádio Beira-Rio,0,56000,Internacional,RB Bragantino,1,11,23700000,18600000,26.3,26.4
2020,2020-08-20,4,Estádio Nabi Abi Chedid,0,13212,RB Bragantino,Fluminense,14,10,11350000,20780000,25.4,27.3
2020,2020-08-23,5,Estádio Nabi Abi Chedid,0,13212,RB Bragantino,Coritiba FC,11,20,11430000,8100000,25.6,28.4
2020,2020-09-20,11,Estádio Nabi Abi Chedid,0,13212,RB Bragantino,Ceará SC,20,11,16500000,7700000,25.6,27.7
2020,2020-12-12,25,Estádio Nabi Abi Chedid,0,13212,RB Bragantino,Fortaleza,14,10,20650000,7500000,25.6,30.7
2020,2020-12-20,26,Estádio Nabi Abi Chedid,0,13212,RB Bragantino,Athletico-PR,11,14,18700000,24900000,26.9,25.3
2020,2021-01-07,28,Estádio Nabi Abi Chedid,0,13212,RB Bragantino,São Paulo,13,1,15750000,31200000,27.1,26.7
2020,2021-02-07,35,Estádio Nabi Abi Chedid,0,13212,RB Bragantino,Flamengo,10,2,19150000,71550000,27.2,27.6
2020,2020-10-22,18,Estádio São Januário,0,24584,Vasco da Gama,Corinthians,13,17,17100000,27600000,25,27.4
2020,2020-12-14,25,Estádio São Januário,0,24584,Vasco da Gama,Fluminense,17,5,15130000,17000000,28.8,29.2
2020,2021-01-17,30,Estádio São Januário,0,24584,Vasco da Gama,Coritiba FC,14,20,22000000,6450000,28.5,24.8
2020,2021-02-14,36,Estádio São Januário,0,24584,Vasco da Gama,Internacional,17,1,24750000,28800000,28.3,25.5
2020,2020-08-29,6,Estádio Olímpico Nilton Santos,0,46931,Botafogo,Internacional,12,1,7050000,20800000,26,29.5
2020,2021-02-08,35,Estádio Olímpico Nilton Santos,0,46931,Botafogo,Grêmio,20,7,4580000,47850000,21.6,28.9
2020,2020-11-01,19,Estádio Jornalista Mário Filho,0,78838,Flamengo,São Paulo,2,3,48050000,31200000,26.5,26.4
2020,2020-08-10,1,Estádio Governador Plácido Castelo,0,60326,Fortaleza,Athletico-PR,19,2,7450000,11600000,29.9,25.9
2020,2020-09-09,9,Estádio Serra Dourada,0,50049,Goiás EC,Coritiba FC,20,17,NA,NA,NA,NA
2020,2021-01-21,31,Estádio Serra Dourada,0,12500,Goiás EC,Ceará SC,18,11,5830000,6700000,26.2,28
2020,2020-10-14,16,Allianz Parque,0,43600,Palmeiras,Coritiba FC,7,18,NA,NA,NA,NA
2020,2020-09-13,10,Estádio Urbano Caldeira,0,20120,Santos FC,São Paulo,7,2,22700000,30700000,25.8,26.3
2020,2020-11-28,23,Estádio Urbano Caldeira,0,20120,Santos FC,Sport Recife,8,16,27150000,7250000,25.6,27.5
2020,2020-09-10,9,Estádio Jornalista Mário Filho,0,82238,Fluminense,Flamengo,9,5,9750000,71800000,28.2,28
2020,2021-01-21,31,Estádio Cícero Pompeu de Toledo,0,67428,São Paulo,Internacional,1,3,27800000,23700000,28.2,26.2
2020,2021-01-26,32,Neo Química Arena,0,49205,Corinthians,RB Bragantino,8,11,29300000,19150000,29.2,27.2
2020,2021-02-11,35,Neo Química Arena,0,49205,Corinthians,Athletico-PR,9,11,24600000,25950000,28.3,26.6
2020,2020-10-18,17,Estádio Major Antônio Couto Pereira,0,37182,Coritiba FC,Santos FC,18,6,NA,NA,NA,NA
2020,2021-01-06,28,Estádio Major Antônio Couto Pereira,0,37182,Coritiba FC,Goiás EC,20,18,8150000,7200000,28.9,26.6
2020,2020-08-12,2,Estádio Governador Magalhães Pinto,0,57000,Atlético-MG,Corinthians,7,12,23400000,27700000,25.9,27.2
2020,2020-11-18,6,Estádio Governador Magalhães Pinto,0,57000,Atlético-MG,Athletico-PR,5,10,39750000,18400000,25.8,25.4
2020,2020-10-11,15,Estádio Adelmar da Costa Carvalho,0,35000,Sport Recife,Botafogo,8,17,8100000,11000000,28,27.5
2020,2020-10-15,16,Estádio Adelmar da Costa Carvalho,0,35000,Sport Recife,Internacional,9,4,8450000,25100000,28.3,30.5
2020,2021-02-02,33,Estádio Adelmar da Costa Carvalho,0,35000,Sport Recife,Flamengo,15,2,7950000,75050000,26.7,30.2
2020,2021-02-10,35,Estádio Beira-Rio,0,56000,Internacional,Sport Recife,1,14,32300000,7850000,26.9,27.8
2020,2020-10-09,14,Estádio Nabi Abi Chedid,0,13212,RB Bragantino,Internacional,18,5,14530000,28100000,27.4,28.4
2020,2020-11-30,23,Estádio São Januário,0,24584,Vasco da Gama,Ceará SC,17,14,11830000,6750000,25.8,27.6
2020,2021-02-26,38,Estádio São Januário,0,24584,Vasco da Gama,Goiás EC,17,18,23150000,5850000,27.9,26.2
2020,2020-09-03,7,Arena Fonte Nova,0,55000,EC Bahia,Flamengo,4,11,11950000,54500000,30.3,26.6
2021,2021-06-06,2,Estádio Urbano Caldeira,0,20120,Santos,Ceará SC,20,3,32000000,7230000,26.4,27
2021,2021-06-13,3,Estádio Urbano Caldeira,0,20120,Santos,Juventude,12,17,32000000,5150000,26.4,27.2
2021,2021-06-20,5,Estádio Urbano Caldeira,0,20120,Santos,São Paulo,14,16,30900000,32200000,26.7,26.9
2021,2021-06-28,7,Estádio Urbano Caldeira,0,20120,Santos,Atlético-MG,10,8,31650000,33250000,25.7,28.7
2021,2021-07-01,8,Estádio Urbano Caldeira,0,20120,Santos,Sport Recife,7,17,29800000,7500000,26.2,27.9
2021,2021-07-07,10,Estádio Urbano Caldeira,0,20120,Santos,Athletico-PR,11,2,22200000,28450000,25.9,25.8
2021,2021-07-25,13,Estádio Urbano Caldeira,0,20120,Santos,Atlético-GO,10,11,34600000,7650000,27,26.2
2021,2021-08-08,15,Estádio Urbano Caldeira,0,20120,Santos,Corinthians,8,12,23500000,19150000,26.3,29.2
2021,2021-08-22,17,Estádio Urbano Caldeira,0,20120,Santos,Internacional,10,9,18300000,33550000,26.2,28.8
2021,2021-08-29,18,Estádio Urbano Caldeira,0,20120,Santos,Flamengo,11,5,18000000,74850000,25.6,30.6
2021,2021-09-12,20,Estádio Urbano Caldeira,0,20120,Santos,EC Bahia,15,16,18800000,8000000,27,29.3
2021,2021-10-28,23,Estádio Urbano Caldeira,6685,20120,Santos,Fluminense,16,8,18450000,16050000,26.6,25.5
2021,2021-10-10,25,Estádio Urbano Caldeira,4165,20120,Santos,Grêmio,15,17,18800000,35500000,27.2,28.4
2021,2021-10-23,28,Estádio Urbano Caldeira,6921,20120,Santos,América-MG,14,13,17850000,5400000,29,30.2
2021,2021-11-07,30,Estádio Urbano Caldeira,13165,20120,Santos,Palmeiras,15,3,19350000,60500000,25.6,27.9
2021,2021-11-10,31,Estádio Urbano Caldeira,9443,20120,Santos,RB Bragantino,16,6,25350000,25900000,25.4,25.5
2021,2021-11-17,33,Estádio Urbano Caldeira,11574,20120,Santos,Chapecoense,12,20,17450000,4330000,28.6,26.4
2021,2021-11-25,35,Estádio Urbano Caldeira,11313,20120,Santos,Fortaleza,13,5,29850000,11600000,25.2,28.4
2021,2021-12-10,38,Estádio Urbano Caldeira,12444,20120,Santos,Cuiabá-MT,11,15,25300000,7100000,25.2,29.3
2021,2021-11-24,2,Arena do Grêmio,0,60540,Grêmio,Flamengo,14,7,27300000,33950000,28.8,26.8
2021,2021-06-13,3,Arena do Grêmio,0,60540,Grêmio,Athletico-PR,13,2,37350000,28750000,29,25.7
